dataset,method,sample_id,graph_path,Nodes,Edges,Density,Avg Degree,Degree Mean,Degree Std,Degree Min,Degree Max,Transitivity,Avg Clustering,Connected Components,LCC Size,LCC Fraction,Assortativity,Avg Shortest Path (LCC),Diameter (LCC),_raw_nodes,_raw_edges,_raw_is_directed,_raw_is_multigraph,_raw_selfloops,node_overlap_ref_frac,node_overlap_common,status,error
polbooks,RECCS,21,results\final\final_dataset\RECCS\polbooks_21.gml,105.0,418.0,0.07655677655677656,7.961904761904762,7.961904761904762,4.912421204067074,2.0,23.0,0.21187455111323916,0.2291591260868034,1.0,105.0,1.0,-0.08610189092464275,2.6293040293040293,5.0,105.0,428.0,0.0,0.0,10.0,1.0,105,ok,
polbooks,RECCS,22,results\final\final_dataset\RECCS\polbooks_22.gml,105.0,408.0,0.07472527472527472,7.771428571428571,7.771428571428571,4.455616344211283,2.0,22.0,0.17266754270696452,0.18150218153756406,1.0,105.0,1.0,-0.07454753987576761,2.6252747252747253,5.0,105.0,421.0,0.0,0.0,13.0,1.0,105,ok,
polbooks,RECCS,23,results\final\final_dataset\RECCS\polbooks_23.gml,105.0,423.0,0.07747252747252747,8.057142857142857,8.057142857142857,4.698183177577055,2.0,20.0,0.21428571428571427,0.19795715218979257,1.0,105.0,1.0,-0.03174411244210142,2.635897435897436,5.0,105.0,432.0,0.0,0.0,9.0,1.0,105,ok,
polbooks,RECCS,24,results\final\final_dataset\RECCS\polbooks_24.gml,105.0,417.0,0.07637362637362638,7.942857142857143,7.942857142857143,4.742570272448859,2.0,22.0,0.20976447497546613,0.22386942942228205,1.0,105.0,1.0,-0.08734948222142669,2.645238095238095,5.0,105.0,426.0,0.0,0.0,9.0,1.0,105,ok,
polbooks,RECCS,25,results\final\final_dataset\RECCS\polbooks_25.gml,105.0,411.0,0.07527472527472527,7.828571428571428,7.828571428571428,4.597011747516284,2.0,24.0,0.18998978549540346,0.2071585455911359,1.0,105.0,1.0,-0.06429374817082731,2.633150183150183,5.0,105.0,422.0,0.0,0.0,11.0,1.0,105,ok,
polbooks,RECCS,26,results\final\final_dataset\RECCS\polbooks_26.gml,105.0,417.0,0.07637362637362638,7.942857142857143,7.942857142857143,4.794497980430666,2.0,25.0,0.20477815699658702,0.20502131313409502,1.0,105.0,1.0,-0.007735493028304657,2.679304029304029,5.0,105.0,431.0,0.0,0.0,14.0,1.0,105,ok,
polbooks,RECCS,27,results\final\final_dataset\RECCS\polbooks_27.gml,105.0,412.0,0.07545787545787545,7.847619047619047,7.847619047619047,4.624532825580903,2.0,23.0,0.19244421906693712,0.22823244990033442,1.0,105.0,1.0,-0.09754581462195551,2.633150183150183,5.0,105.0,426.0,0.0,0.0,14.0,1.0,105,ok,
polbooks,RECCS,28,results\final\final_dataset\RECCS\polbooks_28.gml,105.0,415.0,0.076007326007326,7.904761904761905,7.904761904761905,4.509300039703787,2.0,23.0,0.19069412662090007,0.18457986441266244,1.0,105.0,1.0,-0.07250427316500507,2.6336996336996337,5.0,105.0,419.0,0.0,0.0,4.0,1.0,105,ok,
polbooks,RECCS,29,results\final\final_dataset\RECCS\polbooks_29.gml,105.0,423.0,0.07747252747252747,8.057142857142857,8.057142857142857,4.653372707082511,2.0,21.0,0.18704512372634644,0.21443908721219637,1.0,105.0,1.0,-0.12411664406918915,2.6507326007326006,5.0,105.0,430.0,0.0,0.0,7.0,1.0,105,ok,
polbooks,RECCS,3,results\final\final_dataset\RECCS\polbooks_3.gml,105.0,413.0,0.07564102564102564,7.866666666666666,7.866666666666666,4.722926184690138,2.0,23.0,0.20514100324432244,0.20918644656890525,1.0,105.0,1.0,-0.04131704522849125,2.6267399267399267,5.0,105.0,424.0,0.0,0.0,11.0,1.0,105,ok,
polbooks,RECCS,4,results\final\final_dataset\RECCS\polbooks_4.gml,105.0,413.0,0.07564102564102564,7.866666666666666,7.866666666666666,4.558752265941002,2.0,22.0,0.19556913674560733,0.21282616886774336,1.0,105.0,1.0,-0.00472820124467172,2.619047619047619,5.0,105.0,424.0,0.0,0.0,11.0,1.0,105,ok,
polbooks,RECCS,5,results\final\final_dataset\RECCS\polbooks_5.gml,105.0,415.0,0.076007326007326,7.904761904761905,7.904761904761905,4.6914792256028415,2.0,22.0,0.2066650087043024,0.23174008244773386,1.0,105.0,1.0,-0.07925803895227132,2.621794871794872,5.0,105.0,430.0,0.0,0.0,15.0,1.0,105,ok,
polbooks,RECCS,6,results\final\final_dataset\RECCS\polbooks_6.gml,105.0,422.0,0.07728937728937729,8.038095238095238,8.038095238095238,4.7927004208757955,2.0,23.0,0.20114942528735633,0.2035652898687723,1.0,105.0,1.0,-0.06991889819198283,2.6554945054945054,5.0,105.0,433.0,0.0,0.0,11.0,1.0,105,ok,
polbooks,RECCS,7,results\final\final_dataset\RECCS\polbooks_7.gml,105.0,421.0,0.07710622710622711,8.019047619047619,8.019047619047619,4.5898043373193245,2.0,21.0,0.18763851268160553,0.19997316908197046,1.0,105.0,1.0,-0.07698385607633498,2.6086080586080587,5.0,105.0,432.0,0.0,0.0,11.0,1.0,105,ok,
polbooks,RECCS,8,results\final\final_dataset\RECCS\polbooks_8.gml,105.0,410.0,0.07509157509157509,7.809523809523809,7.809523809523809,4.508394790029644,2.0,21.0,0.19279606115573983,0.21476623258799285,1.0,105.0,1.0,-0.1069500014189477,2.650915750915751,5.0,105.0,415.0,0.0,0.0,5.0,1.0,105,ok,
polbooks,RECCS,9,results\final\final_dataset\RECCS\polbooks_9.gml,105.0,408.0,0.07472527472527472,7.771428571428571,7.771428571428571,4.571666660466593,2.0,22.0,0.19041450777202074,0.22621013833088127,1.0,105.0,1.0,-0.14020124114911686,2.6263736263736264,5.0,105.0,416.0,0.0,0.0,8.0,1.0,105,ok,
football,VAE,0,results\final\final_dataset\VAE\football_0.gml,115.0,613.0,0.0935163996948894,10.660869565217391,10.660869565217391,2.1624742532641275,5.0,15.0,0.37748344370860926,0.3717339665165752,1.0,115.0,1.0,0.18799662416964036,2.5299771167048055,5.0,115.0,613.0,0.0,0.0,0.0,1.0,115,ok,
football,VAE,1,results\final\final_dataset\VAE\football_1.gml,115.0,613.0,0.0935163996948894,10.660869565217391,10.660869565217391,1.973242559944943,5.0,17.0,0.4012365766352099,0.40408817951017434,1.0,115.0,1.0,0.029171307520742762,2.532875667429443,5.0,115.0,613.0,0.0,0.0,0.0,1.0,115,ok,
football,VAE,10,results\final\final_dataset\VAE\football_10.gml,115.0,613.0,0.0935163996948894,10.660869565217391,10.660869565217391,2.1382111845987732,4.0,15.0,0.3991915925626516,0.3829659712268406,1.0,115.0,1.0,0.2005824967004737,2.519908466819222,4.0,115.0,613.0,0.0,0.0,0.0,1.0,115,ok,
football,VAE,11,results\final\final_dataset\VAE\football_11.gml,115.0,613.0,0.0935163996948894,10.660869565217391,10.660869565217391,2.1012913483886173,5.0,16.0,0.407059585492228,0.41044679957723434,1.0,115.0,1.0,0.11769756904538031,2.545995423340961,4.0,115.0,613.0,0.0,0.0,0.0,1.0,115,ok,
football,VAE,12,results\final\final_dataset\VAE\football_12.gml,115.0,613.0,0.0935163996948894,10.660869565217391,10.660869565217391,2.042534472155437,6.0,15.0,0.3885102239532619,0.39439478396000127,1.0,115.0,1.0,0.03249439538667184,2.530892448512586,4.0,115.0,613.0,0.0,0.0,0.0,1.0,115,ok,
football,VAE,13,results\final\final_dataset\VAE\football_13.gml,115.0,613.0,0.0935163996948894,10.660869565217391,10.660869565217391,2.2414551039418047,6.0,15.0,0.4163580743841571,0.4161311635224677,1.0,115.0,1.0,0.12681603893141424,2.561250953470633,5.0,115.0,613.0,0.0,0.0,0.0,1.0,115,ok,
football,VAE,14,results\final\final_dataset\VAE\football_14.gml,115.0,613.0,0.0935163996948894,10.660869565217391,10.660869565217391,2.22197310092801,5.0,17.0,0.3925233644859813,0.39660624115867066,1.0,115.0,1.0,0.07541076530318787,2.5344012204424105,4.0,115.0,613.0,0.0,0.0,0.0,1.0,115,ok,
football,VAE,15,results\final\final_dataset\VAE\football_15.gml,115.0,613.0,0.0935163996948894,10.660869565217391,10.660869565217391,1.9776444333413168,5.0,15.0,0.4001952171791118,0.3958978219847783,1.0,115.0,1.0,0.07659517169522237,2.5304347826086957,4.0,115.0,613.0,0.0,0.0,0.0,1.0,115,ok,
football,VAE,16,results\final\final_dataset\VAE\football_16.gml,115.0,613.0,0.0935163996948894,10.660869565217391,10.660869565217391,1.8830454358356705,5.0,15.0,0.3785504407443683,0.3787224369833066,1.0,115.0,1.0,0.03426148846877582,2.505720823798627,4.0,115.0,613.0,0.0,0.0,0.0,1.0,115,ok,
football,VAE,17,results\final\final_dataset\VAE\football_17.gml,115.0,613.0,0.0935163996948894,10.660869565217391,10.660869565217391,2.279919741233236,4.0,16.0,0.40507956920109306,0.3998184182966791,1.0,115.0,1.0,0.06823898430290608,2.5289092295957283,4.0,115.0,613.0,0.0,0.0,0.0,1.0,115,ok,
football,VAE,18,results\final\final_dataset\VAE\football_18.gml,115.0,613.0,0.0935163996948894,10.660869565217391,10.660869565217391,2.042534472155437,6.0,16.0,0.38461538461538464,0.3750413837370358,1.0,115.0,1.0,0.05664548272326153,2.5049580472921433,4.0,115.0,613.0,0.0,0.0,0.0,1.0,115,ok,
football,VAE,19,results\final\final_dataset\VAE\football_19.gml,115.0,613.0,0.0935163996948894,10.660869565217391,10.660869565217391,2.072121183806119,4.0,17.0,0.41773383044253526,0.4223939629566229,1.0,115.0,1.0,0.048020282178822704,2.5446224256292904,4.0,115.0,613.0,0.0,0.0,0.0,1.0,115,ok,
football,VAE,2,results\final\final_dataset\VAE\football_2.gml,115.0,613.0,0.0935163996948894,10.660869565217391,10.660869565217391,2.0382727407281545,5.0,15.0,0.3856516799220906,0.38359041924259296,1.0,115.0,1.0,0.07492767819728591,2.5232646834477497,4.0,115.0,613.0,0.0,0.0,0.0,1.0,115,ok,
football,VAE,20,results\final\final_dataset\VAE\football_20.gml,115.0,613.0,0.0935163996948894,10.660869565217391,10.660869565217391,1.9510842315591967,5.0,16.0,0.38641914997557403,0.38918277374799115,1.0,115.0,1.0,0.0379803435064351,2.5385202135774216,4.0,115.0,613.0,0.0,0.0,0.0,1.0,115,ok,
football,VAE,21,results\final\final_dataset\VAE\football_21.gml,115.0,613.0,0.0935163996948894,10.660869565217391,10.660869565217391,2.1012913483886173,5.0,16.0,0.37791450777202074,0.3835056248099725,1.0,115.0,1.0,0.08060944209779776,2.5064836003051107,4.0,115.0,613.0,0.0,0.0,0.0,1.0,115,ok,
football,VAE,22,results\final\final_dataset\VAE\football_22.gml,115.0,613.0,0.0935163996948894,10.660869565217391,10.660869565217391,2.2062636387921395,6.0,15.0,0.40148339245404707,0.4054675276414407,1.0,115.0,1.0,-0.005411005099195605,2.535774218154081,4.0,115.0,613.0,0.0,0.0,0.0,1.0,115,ok,
football,VAE,23,results\final\final_dataset\VAE\football_23.gml,115.0,613.0,0.0935163996948894,10.660869565217391,10.660869565217391,1.955535983557134,7.0,15.0,0.38782155649625527,0.38397694093346246,1.0,115.0,1.0,0.14049076862789833,2.5130434782608697,4.0,115.0,613.0,0.0,0.0,0.0,1.0,115,ok,
football,VAE,24,results\final\final_dataset\VAE\football_24.gml,115.0,613.0,0.0935163996948894,10.660869565217391,10.660869565217391,2.268448834208422,6.0,15.0,0.41202959150852364,0.4126275174101261,1.0,115.0,1.0,0.15467304750490196,2.5517925247902364,4.0,115.0,613.0,0.0,0.0,0.0,1.0,115,ok,
football,VAE,25,results\final\final_dataset\VAE\football_25.gml,115.0,613.0,0.0935163996948894,10.660869565217391,10.660869565217391,2.109551596787456,6.0,18.0,0.3943023632243444,0.3983338599451131,1.0,115.0,1.0,0.04923612408751176,2.542181540808543,4.0,115.0,613.0,0.0,0.0,0.0,1.0,115,ok,
football,VAE,26,results\final\final_dataset\VAE\football_26.gml,115.0,613.0,0.0935163996948894,10.660869565217391,10.660869565217391,1.8784218932587333,6.0,15.0,0.3810612244897959,0.37935451022407546,1.0,115.0,1.0,0.15681070672608652,2.5282990083905417,5.0,115.0,613.0,0.0,0.0,0.0,1.0,115,ok,
football,VAE,27,results\final\final_dataset\VAE\football_27.gml,115.0,613.0,0.0935163996948894,10.660869565217391,10.660869565217391,2.042534472155437,6.0,17.0,0.37633885102239534,0.38002446260758266,1.0,115.0,1.0,0.08487925066415439,2.5121281464530894,4.0,115.0,613.0,0.0,0.0,0.0,1.0,115,ok,
football,VAE,28,results\final\final_dataset\VAE\football_28.gml,115.0,613.0,0.0935163996948894,10.660869565217391,10.660869565217391,1.8968484458345714,6.0,15.0,0.4057758198727362,0.3979746823225082,1.0,115.0,1.0,0.1554517968772495,2.539435545385202,4.0,115.0,613.0,0.0,0.0,0.0,1.0,115,ok,
football,VAE,29,results\final\final_dataset\VAE\football_29.gml,115.0,613.0,0.0935163996948894,10.660869565217391,10.660869565217391,2.3512696164144433,4.0,16.0,0.40721153846153846,0.40464301399083985,1.0,115.0,1.0,0.14301543901694783,2.517772692601068,4.0,115.0,613.0,0.0,0.0,0.0,1.0,115,ok,
football,VAE,3,results\final\final_dataset\VAE\football_3.gml,115.0,613.0,0.0935163996948894,10.660869565217391,10.660869565217391,2.0340020799516494,6.0,17.0,0.4232142857142857,0.41639883560599655,1.0,115.0,1.0,0.054824740170328984,2.5691838291380624,5.0,115.0,613.0,0.0,0.0,0.0,1.0,115,ok,
football,VAE,4,results\final\final_dataset\VAE\football_4.gml,115.0,613.0,0.0935163996948894,10.660869565217391,10.660869565217391,2.0763134408672257,6.0,16.0,0.3982171799027553,0.3929704353617397,1.0,115.0,1.0,0.09688039642389484,2.536231884057971,4.0,115.0,613.0,0.0,0.0,0.0,1.0,115,ok,
football,VAE,5,results\final\final_dataset\VAE\football_5.gml,115.0,613.0,0.0935163996948894,10.660869565217391,10.660869565217391,1.959977624192326,5.0,17.0,0.3887351456942862,0.38573790233636773,1.0,115.0,1.0,0.1006052116707191,2.5475209763539284,5.0,115.0,613.0,0.0,0.0,0.0,1.0,115,ok,
football,VAE,6,results\final\final_dataset\VAE\football_6.gml,115.0,613.0,0.0935163996948894,10.660869565217391,10.660869565217391,1.955535983557134,5.0,15.0,0.38537935525887335,0.3853384779471736,1.0,115.0,1.0,0.08831481597190877,2.5032799389778795,4.0,115.0,613.0,0.0,0.0,0.0,1.0,115,ok,
football,VAE,7,results\final\final_dataset\VAE\football_7.gml,115.0,613.0,0.0935163996948894,10.660869565217391,10.660869565217391,1.955535983557134,5.0,16.0,0.42005861282969714,0.4189502043849869,1.0,115.0,1.0,0.08465922981469302,2.553623188405797,5.0,115.0,613.0,0.0,0.0,0.0,1.0,115,ok,
football,VAE,8,results\final\final_dataset\VAE\football_8.gml,115.0,613.0,0.0935163996948894,10.660869565217391,10.660869565217391,1.8737869421911066,6.0,16.0,0.3786740692357936,0.38209712992321676,1.0,115.0,1.0,0.08213431736126017,2.513196033562166,4.0,115.0,613.0,0.0,0.0,0.0,1.0,115,ok,
football,VAE,9,results\final\final_dataset\VAE\football_9.gml,115.0,613.0,0.0935163996948894,10.660869565217391,10.660869565217391,2.021135954903618,5.0,15.0,0.39467273022575927,0.3902022615066093,1.0,115.0,1.0,0.09538904858882263,2.5388253241800154,4.0,115.0,613.0,0.0,0.0,0.0,1.0,115,ok,
karate,VAE,0,results\final\final_dataset\VAE\karate_0.gml,34.0,78.0,0.13903743315508021,4.588235294117647,4.588235294117647,3.1070853285280604,1.0,15.0,0.27702702702702703,0.3731595202183438,1.0,34.0,1.0,-0.27966148878124814,2.4973262032085564,6.0,34.0,78.0,0.0,0.0,0.0,1.0,34,ok,
karate,VAE,1,results\final\final_dataset\VAE\karate_1.gml,34.0,79.0,0.1408199643493761,4.647058823529412,4.647058823529412,3.3155813343628124,1.0,17.0,0.28421052631578947,0.49668623859800337,1.0,34.0,1.0,-0.32697572874220426,2.4206773618538326,5.0,34.0,79.0,0.0,0.0,0.0,1.0,34,ok,
karate,VAE,10,results\final\final_dataset\VAE\karate_10.gml,34.0,78.0,0.13903743315508021,4.588235294117647,4.588235294117647,3.5901634163922655,1.0,16.0,0.29458917835671344,0.5739145658263305,1.0,34.0,1.0,-0.40189378564156525,2.411764705882353,5.0,34.0,78.0,0.0,0.0,0.0,1.0,34,ok,
karate,VAE,11,results\final\final_dataset\VAE\karate_11.gml,34.0,79.0,0.1408199643493761,4.647058823529412,4.647058823529412,3.4375294902792892,1.0,17.0,0.26993865030674846,0.41894005648330906,1.0,34.0,1.0,-0.34392501845418305,2.4349376114081998,5.0,34.0,79.0,0.0,0.0,0.0,1.0,34,ok,
karate,VAE,12,results\final\final_dataset\VAE\karate_12.gml,34.0,78.0,0.13903743315508021,4.588235294117647,4.588235294117647,3.144721506970273,1.0,16.0,0.26785714285714285,0.40476827094474155,1.0,34.0,1.0,-0.28661934338953,2.5115864527629235,5.0,34.0,78.0,0.0,0.0,0.0,1.0,34,ok,
karate,VAE,13,results\final\final_dataset\VAE\karate_13.gml,34.0,78.0,0.13903743315508021,4.588235294117647,4.588235294117647,3.598346409924029,1.0,17.0,0.306,0.5784386125216576,1.0,34.0,1.0,-0.3714727240746789,2.4206773618538326,5.0,34.0,78.0,0.0,0.0,0.0,1.0,34,ok,
karate,VAE,14,results\final\final_dataset\VAE\karate_14.gml,34.0,78.0,0.13903743315508021,4.588235294117647,4.588235294117647,3.144721506970273,1.0,15.0,0.27455357142857145,0.44665840695252473,1.0,34.0,1.0,-0.3022146507666097,2.413547237076649,5.0,34.0,78.0,0.0,0.0,0.0,1.0,34,ok,
karate,VAE,15,results\final\final_dataset\VAE\karate_15.gml,34.0,78.0,0.13903743315508021,4.588235294117647,4.588235294117647,3.191142585886787,1.0,15.0,0.2913907284768212,0.43248581483875603,1.0,34.0,1.0,-0.3502441153206226,2.481283422459893,5.0,34.0,78.0,0.0,0.0,0.0,1.0,34,ok,
karate,VAE,16,results\final\final_dataset\VAE\karate_16.gml,34.0,78.0,0.13903743315508021,4.588235294117647,4.588235294117647,3.264043388001196,1.0,16.0,0.2668112798264642,0.38295985060690946,1.0,34.0,1.0,-0.34471498922979726,2.46524064171123,6.0,34.0,78.0,0.0,0.0,0.0,1.0,34,ok,
karate,VAE,17,results\final\final_dataset\VAE\karate_17.gml,34.0,78.0,0.13903743315508021,4.588235294117647,4.588235294117647,3.1911425858867863,1.0,14.0,0.2781456953642384,0.46642524142524144,1.0,34.0,1.0,-0.3021365605856862,2.4919786096256686,5.0,34.0,78.0,0.0,0.0,0.0,1.0,34,ok,
karate,VAE,18,results\final\final_dataset\VAE\karate_18.gml,34.0,78.0,0.13903743315508021,4.588235294117647,4.588235294117647,3.3529411764705883,1.0,15.0,0.2929936305732484,0.44920079920079914,1.0,34.0,1.0,-0.3148785399301572,2.4616755793226384,5.0,34.0,78.0,0.0,0.0,0.0,1.0,34,ok,
karate,VAE,19,results\final\final_dataset\VAE\karate_19.gml,34.0,79.0,0.1408199643493761,4.647058823529412,4.647058823529412,3.151865488145603,1.0,15.0,0.32166301969365424,0.5327102635926165,1.0,34.0,1.0,-0.30393925523035126,2.409982174688057,5.0,34.0,79.0,0.0,0.0,0.0,1.0,34,ok,
karate,VAE,2,results\final\final_dataset\VAE\karate_2.gml,34.0,79.0,0.1408199643493761,4.647058823529412,4.647058823529412,3.359642426186738,1.0,15.0,0.2625,0.5003374076903487,1.0,34.0,1.0,-0.38855992697825803,2.477718360071301,5.0,34.0,79.0,0.0,0.0,0.0,1.0,34,ok,
karate,VAE,20,results\final\final_dataset\VAE\karate_20.gml,34.0,78.0,0.13903743315508021,4.588235294117647,4.588235294117647,3.191142585886787,1.0,15.0,0.26490066225165565,0.48039150392091573,1.0,34.0,1.0,-0.32656462323410984,2.4385026737967914,5.0,34.0,78.0,0.0,0.0,0.0,1.0,34,ok,
karate,VAE,21,results\final\final_dataset\VAE\karate_21.gml,34.0,78.0,0.13903743315508021,4.588235294117647,4.588235294117647,3.4820349616349984,1.0,16.0,0.3148148148148148,0.4717415754180459,1.0,34.0,1.0,-0.35062728698379503,2.3992869875222818,5.0,34.0,78.0,0.0,0.0,0.0,1.0,34,ok,
karate,VAE,22,results\final\final_dataset\VAE\karate_22.gml,34.0,78.0,0.13903743315508021,4.588235294117647,4.588235294117647,3.3704393766533616,1.0,15.0,0.2917547568710359,0.36867413632119517,1.0,34.0,1.0,-0.3044552936742368,2.3814616755793225,5.0,34.0,78.0,0.0,0.0,0.0,1.0,34,ok,
karate,VAE,23,results\final\final_dataset\VAE\karate_23.gml,34.0,78.0,0.13903743315508021,4.588235294117647,4.588235294117647,3.2998899006484117,1.0,15.0,0.2903225806451613,0.35557889822595706,1.0,34.0,1.0,-0.29996782257864885,2.409982174688057,5.0,34.0,78.0,0.0,0.0,0.0,1.0,34,ok,
karate,VAE,24,results\final\final_dataset\VAE\karate_24.gml,34.0,78.0,0.13903743315508021,4.588235294117647,4.588235294117647,3.4820349616349984,1.0,16.0,0.25308641975308643,0.39292717086834733,1.0,34.0,1.0,-0.37570773793475326,2.3885918003565063,6.0,34.0,78.0,0.0,0.0,0.0,1.0,34,ok,
karate,VAE,25,results\final\final_dataset\VAE\karate_25.gml,34.0,78.0,0.13903743315508021,4.588235294117647,4.588235294117647,3.3353511770199615,1.0,15.0,0.3006396588486141,0.4983660130718955,1.0,34.0,1.0,-0.3720751487682539,2.447415329768271,5.0,34.0,78.0,0.0,0.0,0.0,1.0,34,ok,
karate,VAE,26,results\final\final_dataset\VAE\karate_26.gml,34.0,78.0,0.13903743315508021,4.588235294117647,4.588235294117647,3.5737412186080086,1.0,17.0,0.30784708249496984,0.6088468720821661,1.0,34.0,1.0,-0.3661424312361879,2.429590017825312,5.0,34.0,78.0,0.0,0.0,0.0,1.0,34,ok,
karate,VAE,27,results\final\final_dataset\VAE\karate_27.gml,34.0,79.0,0.1408199643493761,4.647058823529412,4.647058823529412,3.2165230857628977,1.0,14.0,0.23922413793103448,0.39792919498801854,1.0,34.0,1.0,-0.34882722845253744,2.4367201426024954,5.0,34.0,79.0,0.0,0.0,0.0,1.0,34,ok,
karate,VAE,28,results\final\final_dataset\VAE\karate_28.gml,34.0,81.0,0.1443850267379679,4.764705882352941,4.764705882352941,3.254488516146601,1.0,15.0,0.30927835051546393,0.4498258277670043,1.0,34.0,1.0,-0.26600692287210403,2.5026737967914436,6.0,34.0,81.0,0.0,0.0,0.0,1.0,34,ok,
karate,VAE,29,results\final\final_dataset\VAE\karate_29.gml,34.0,78.0,0.13903743315508021,4.588235294117647,4.588235294117647,2.931749598676968,1.0,14.0,0.28169014084507044,0.393583867113279,1.0,34.0,1.0,-0.31888023573984403,2.552584670231729,5.0,34.0,78.0,0.0,0.0,0.0,1.0,34,ok,
karate,VAE,3,results\final\final_dataset\VAE\karate_3.gml,34.0,78.0,0.13903743315508021,4.588235294117647,4.588235294117647,3.3878471999957482,1.0,16.0,0.25263157894736843,0.45821661998132585,1.0,34.0,1.0,-0.3661394171722059,2.358288770053476,5.0,34.0,78.0,0.0,0.0,0.0,1.0,34,ok,
karate,VAE,4,results\final\final_dataset\VAE\karate_4.gml,34.0,79.0,0.1408199643493761,4.647058823529412,4.647058823529412,3.2977920683317126,1.0,15.0,0.2917547568710359,0.43454911101969923,1.0,34.0,1.0,-0.2660211298972016,2.520499108734403,6.0,34.0,79.0,0.0,0.0,0.0,1.0,34,ok,
karate,VAE,5,results\final\final_dataset\VAE\karate_5.gml,34.0,79.0,0.1408199643493761,4.647058823529412,4.647058823529412,2.9890225919794116,1.0,15.0,0.29318181818181815,0.42411803882392124,1.0,34.0,1.0,-0.27106399309220003,2.4581105169340463,5.0,34.0,79.0,0.0,0.0,0.0,1.0,34,ok,
karate,VAE,6,results\final\final_dataset\VAE\karate_6.gml,34.0,78.0,0.13903743315508021,4.588235294117647,4.588235294117647,3.5406683239087497,1.0,16.0,0.2799188640973631,0.5052393684746627,1.0,34.0,1.0,-0.3666038614763162,2.4046345811051695,5.0,34.0,78.0,0.0,0.0,0.0,1.0,34,ok,
karate,VAE,7,results\final\final_dataset\VAE\karate_7.gml,34.0,78.0,0.13903743315508021,4.588235294117647,4.588235294117647,3.290964877811615,1.0,16.0,0.28448275862068967,0.4461151593504534,1.0,34.0,1.0,-0.3550873345343465,2.4527629233511585,6.0,34.0,78.0,0.0,0.0,0.0,1.0,34,ok,
karate,VAE,8,results\final\final_dataset\VAE\karate_8.gml,34.0,78.0,0.13903743315508021,4.588235294117647,4.588235294117647,3.4820349616349984,1.0,17.0,0.29012345679012347,0.5207453014113914,1.0,34.0,1.0,-0.3596151443208796,2.3975044563279857,5.0,34.0,78.0,0.0,0.0,0.0,1.0,34,ok,
karate,VAE,9,results\final\final_dataset\VAE\karate_9.gml,34.0,78.0,0.13903743315508021,4.588235294117647,4.588235294117647,3.3265212977879277,1.0,14.0,0.3141025641025641,0.38994959289076936,1.0,34.0,1.0,-0.31971326164874564,2.4171122994652405,5.0,34.0,78.0,0.0,0.0,0.0,1.0,34,ok,
polbooks,VAE,0,results\final\final_dataset\VAE\polbooks_0.gml,105.0,441.0,0.08076923076923077,8.4,8.4,3.8336852840501736,1.0,19.0,0.37769516728624536,0.384594237727807,1.0,105.0,1.0,0.20670180722891587,3.2315018315018316,7.0,105.0,441.0,0.0,0.0,0.0,1.0,105,ok,
polbooks,VAE,1,results\final\final_dataset\VAE\polbooks_1.gml,105.0,441.0,0.08076923076923077,8.4,8.4,3.639989534260203,1.0,20.0,0.36069714574387474,0.41012673911833575,1.0,105.0,1.0,0.14815892382755727,3.5032967032967033,8.0,105.0,441.0,0.0,0.0,0.0,1.0,105,ok,
polbooks,VAE,10,results\final\final_dataset\VAE\polbooks_10.gml,105.0,441.0,0.08076923076923077,8.4,8.4,3.5978829754123334,3.0,19.0,0.36596500126807,0.4059706856610882,1.0,105.0,1.0,0.15590963804976402,3.2144688644688646,7.0,105.0,441.0,0.0,0.0,0.0,1.0,105,ok,
polbooks,VAE,11,results\final\final_dataset\VAE\polbooks_11.gml,105.0,441.0,0.08076923076923077,8.4,8.4,3.9966652766191633,1.0,17.0,0.37445148707947346,0.3740172541433045,1.0,105.0,1.0,0.28901676423629596,3.13021978021978,7.0,105.0,441.0,0.0,0.0,0.0,1.0,105,ok,
polbooks,VAE,12,results\final\final_dataset\VAE\polbooks_12.gml,105.0,442.0,0.08095238095238096,8.41904761904762,8.41904761904762,3.8834960988925142,1.0,20.0,0.37214443625644805,0.4017190823493343,1.0,105.0,1.0,0.1010870147044673,3.006959706959707,6.0,105.0,442.0,0.0,0.0,0.0,1.0,105,ok,
polbooks,VAE,13,results\final\final_dataset\VAE\polbooks_13.gml,105.0,441.0,0.08076923076923077,8.4,8.4,3.763483695169879,1.0,17.0,0.35637634140254554,0.3857429825076881,1.0,105.0,1.0,0.09085556726022917,3.0589743589743588,6.0,105.0,441.0,0.0,0.0,0.0,1.0,105,ok,
polbooks,VAE,14,results\final\final_dataset\VAE\polbooks_14.gml,105.0,441.0,0.08076923076923077,8.4,8.4,3.9342210459117877,2.0,19.0,0.35328753680078506,0.40501704914575315,1.0,105.0,1.0,0.08527587357548479,3.048351648351648,6.0,105.0,441.0,0.0,0.0,0.0,1.0,105,ok,
polbooks,VAE,15,results\final\final_dataset\VAE\polbooks_15.gml,105.0,441.0,0.08076923076923077,8.4,8.4,4.095526014242045,1.0,20.0,0.35255791505791506,0.38871879189658926,1.0,105.0,1.0,0.1196708041014573,3.1122710622710623,7.0,105.0,441.0,0.0,0.0,0.0,1.0,105,ok,
